Time,Neck.x,Neck.y,Neck.prob,RShoulder.x,RShoulder.y,RShoulder.prob,RElbow.x,RElbow.y,RElbow.prob,RWrist.x,RWrist.y,RWrist.prob,LShoulder.x,LShoulder.y,LShoulder.prob,LElbow.x,LElbow.y,LElbow.prob,LWrist.x,LWrist.y,LWrist.prob,MidHip.x,MidHip.y,MidHip.prob,LPalmBase.x,LPalmBase.y,LPalmBase.prob,LThumb1CMC.x,LThumb1CMC.y,LThumb1CMC.prob,LThumb2Knuckles.x,LThumb2Knuckles.y,LThumb2Knuckles.prob,LThumb3IP.x,LThumb3IP.y,LThumb3IP.prob,LThumb4FingerTip.x,LThumb4FingerTip.y,LThumb4FingerTip.prob,LIndex1Knuckles.x,LIndex1Knuckles.y,LIndex1Knuckles.prob,LIndex2PIP.x,LIndex2PIP.y,LIndex2PIP.prob,LIndex3DIP.x,LIndex3DIP.y,LIndex3DIP.prob,LIndex4FingerTip.x,LIndex4FingerTip.y,LIndex4FingerTip.prob,LMiddle1Knuckles.x,LMiddle1Knuckles.y,LMiddle1Knuckles.prob,LMiddle2PIP.x,LMiddle2PIP.y,LMiddle2PIP.prob,LMiddle3DIP.x,LMiddle3DIP.y,LMiddle3DIP.prob,LMiddle4FingerTip.x,LMiddle4FingerTip.y,LMiddle4FingerTip.prob,LRing1Knuckles.x,LRing1Knuckles.y,LRing1Knuckles.prob,LRing2PIP.x,LRing2PIP.y,LRing2PIP.prob,LRing3DIP.x,LRing3DIP.y,LRing3DIP.prob,LRing4FingerTip.x,LRing4FingerTip.y,LRing4FingerTip.prob,LPinky1Knuckles.x,LPinky1Knuckles.y,LPinky1Knuckles.prob,LPinky2PIP.x,LPinky2PIP.y,LPinky2PIP.prob,LPinky3DIP.x,LPinky3DIP.y,LPinky3DIP.prob,LPinky4FingerTip.x,LPinky4FingerTip.y,LPinky4FingerTip.prob,RPalmBase.x,RPalmBase.y,RPalmBase.prob,RThumb1CMC.x,RThumb1CMC.y,RThumb1CMC.prob,RThumb2Knuckles.x,RThumb2Knuckles.y,RThumb2Knuckles.prob,RThumb3IP.x,RThumb3IP.y,RThumb3IP.prob,RThumb4FingerTip.x,RThumb4FingerTip.y,RThumb4FingerTip.prob,RIndex1Knuckles.x,RIndex1Knuckles.y,RIndex1Knuckles.prob,RIndex2PIP.x,RIndex2PIP.y,RIndex2PIP.prob,RIndex3DIP.x,RIndex3DIP.y,RIndex3DIP.prob,RIndex4FingerTip.x,RIndex4FingerTip.y,RIndex4FingerTip.prob,RMiddle1Knuckles.x,RMiddle1Knuckles.y,RMiddle1Knuckles.prob,RMiddle2PIP.x,RMiddle2PIP.y,RMiddle2PIP.prob,RMiddle3DIP.x,RMiddle3DIP.y,RMiddle3DIP.prob,RMiddle4FingerTip.x,RMiddle4FingerTip.y,RMiddle4FingerTip.prob,RRing1Knuckles.x,RRing1Knuckles.y,RRing1Knuckles.prob,RRing2PIP.x,RRing2PIP.y,RRing2PIP.prob,RRing3DIP.x,RRing3DIP.y,RRing3DIP.prob,RRing4FingerTip.x,RRing4FingerTip.y,RRing4FingerTip.prob,RPinky1Knuckles.x,RPinky1Knuckles.y,RPinky1Knuckles.prob,RPinky2PIP.x,RPinky2PIP.y,RPinky2PIP.prob,RPinky3DIP.x,RPinky3DIP.y,RPinky3DIP.prob,RPinky4FingerTip.x,RPinky4FingerTip.y,RPinky4FingerTip.prob
0.0,163.027038574,26.001020431500002,0.806076705456,133.417144775,26.0051841736,0.680606424809,123.760658264,69.3509750366,0.860223710537,111.40071106,101.729530334,0.7990462183949999,192.66896057099999,26.6737270355,0.690141320229,197.481887817,61.7837333679,0.782794952393,194.043777466,91.4360122681,0.833066225052,160.299804688,85.91254425049999,0.622214198112,193.039215088,92.3809356689,0.279776394367,188.22903442400002,94.4610137939,0.398400783539,183.28884887700002,98.6211700439,0.7336749434469999,181.338775635,103.04133606,0.7841222882269999,180.03872680700002,106.941482544,0.683363139629,189.39907836900002,100.311233521,0.612466931343,185.23892211900002,106.941482544,0.6372613310809999,182.11880493200002,108.111526489,0.661400437355,179.90872192400002,109.021560669,0.7448109388349999,192.64920043900003,102.13130188,0.584609568119,189.789093018,107.981521606,0.5890248417849999,185.23892211900002,111.101631165,0.791768550873,182.24880981400003,113.441719055,0.726413846016,195.37928772,103.431350708,0.46342158317599996,193.429229736,108.371536255,0.513687133789,189.39907836900002,111.88166046100001,0.616688549519,186.14895629900002,113.96173858600001,0.749815821648,197.329360962,104.341384888,0.28232392668699996,196.549331665,107.981521606,0.258342891932,194.98927307099999,110.061599731,0.357866168022,194.209259033,111.36164093,0.389372974634,110.41724395799999,102.476867676,0.292374879122,113.675468445,105.57218170200001,0.43783742189400005,117.096603394,110.948249817,0.6907147169110001,118.88862609899999,116.813056946,0.653119444847,120.517738342,121.374565125,0.63764077425,109.11395263700001,113.066093445,0.670122921467,113.186729431,118.93090057399999,0.7000158429150001,116.770782471,121.21165466299999,0.72230142355,119.214447021,123.655326843,0.6518192887309999,106.507369995,115.509765625,0.599561274052,109.602684021,122.189125061,0.45221689343500004,113.186729431,124.79570007299999,0.509204030037,115.95622253399999,127.239372253,0.393920481205,104.06370544399999,117.62760925299999,0.593796789646,108.46231079100001,122.840766907,0.5733527541160001,112.37217712399999,125.28443908700001,0.562434375286,115.63040161100001,127.56519317600001,0.680469870567,102.760414124,120.397102356,0.638027131557,105.52990722700001,124.14405822799999,0.651309549809,108.136482239,126.261901855,0.740336239338,110.905975342,128.705566406,0.751175284386
0.01648879051208496,163.036056519,26.6835918427,0.8121705055239999,132.730300903,27.351474762,0.66034168005,123.072677612,69.388130188,0.8278554677959999,111.40029144299999,101.754760742,0.807359576225,194.045944214,27.3510437012,0.690587878227,196.825622559,60.432807922399995,0.785278737545,194.705047607,91.4306640625,0.843640863895,158.231948853,87.2807769775,0.549904167652,193.245376587,91.4016952515,0.39800649881399996,187.799636841,93.9346008301,0.477475583553,183.367050171,99.0004119873,0.825220346451,181.467376709,103.306350708,0.823492646217,180.200927734,107.105705261,0.6731339693070001,188.81280517599998,101.153381348,0.596629977226,185.77331543,106.219192505,0.73156774044,182.353897095,108.118865967,0.646348178387,179.94763183599997,109.13203430200001,0.643703103065,192.35887146,102.92641449,0.59105682373,190.585830688,107.35899353,0.349750339985,185.39337158200001,111.28500366200001,0.663334667683,182.10060119599999,113.31132507299999,0.752976953983,195.018417358,103.179702759,0.5510749816889999,193.498672485,108.118865967,0.625471174717,190.45918273900003,111.538291931,0.575799703598,186.659835815,113.944549561,0.646385729313,197.29803466799999,103.179702759,0.498539865017,197.551315308,108.24551391600001,0.43483173847199996,194.891769409,110.14519500700001,0.453651249409,193.372024536,111.28500366200001,0.545678019524,109.60536193799999,106.58131408700001,0.30353254079799996,113.56106567399999,107.055992126,0.363940566778,117.833221436,111.644607544,0.469944179058,119.09904479999999,117.18258667,0.517601490021,120.523094177,121.612968445,0.636246562004,113.71929168700001,110.22055053700001,0.541327357292,117.042076111,115.44207763700001,0.33366009593,118.624359131,119.556007385,0.41325917840000004,120.364868164,121.929420471,0.367872238159,109.28890991200001,113.226882935,0.603931665421,114.03575134299999,119.39777374299999,0.6176724433899999,116.883850098,121.612968445,0.659714460373,118.624359131,124.14461517299999,0.7190186977390001,105.96612548799999,115.91676330600001,0.560310959816,108.972450256,122.245880127,0.679879128933,113.086380005,125.410438538,0.7489020824429999,115.776252747,127.46739959700001,0.7801258564,103.276245117,118.60663604700001,0.520484268665,105.33320617700001,123.511703491,0.5929256677629999,108.181312561,126.51803588899999,0.73032027483,110.87118530299999,128.891448975,0.737420380116
0.03430604934692383,163.044174194,26.6791114807,0.8042105436329999,133.421264648,27.3536911011,0.6703504920009999,123.072105408,70.0609893799,0.804290473461,112.058753967,101.05809021,0.805282056332,194.03297424299998,28.0568637848,0.680453062057,196.80363464400003,61.783241272,0.785946309566,194.029983521,92.10023498540001,0.815295636654,158.92730712899998,90.0247497559,0.564719974995,192.866409302,92.5459671021,0.370538175106,188.27317810099998,93.7873764038,0.47757381200800003,183.55581665,98.6288833618,0.79201811552,181.32127380400001,103.22211456299999,0.7529433369640001,180.07984924299998,107.194633484,0.575803041458,189.63873291,100.73928833,0.6210085153580001,186.038635254,105.829078674,0.624798238277,182.562683105,107.815338135,0.6747145056720001,179.831573486,109.18089294399999,0.687462210655,192.493988037,102.97383117700001,0.567645847797,188.89389038099998,108.80847168,0.526837289333,185.045501709,111.291297913,0.7442387342450001,181.817825317,113.401695251,0.786695122719,194.60438537599998,104.587669373,0.46910572052,192.618118286,109.305038452,0.419856518507,188.76974487299998,112.036140442,0.48087438941000005,185.914489746,113.649978638,0.70429867506,196.96307373,106.69806671100001,0.236388638616,196.59063720700001,108.436042786,0.22595132887400002,194.35609436,110.546447754,0.297790229321,193.487106323,111.41543579100001,0.188757881522,110.036399841,104.032897949,0.433794558048,114.22773742700001,106.612182617,0.552238166332,117.774253845,111.93195343,0.738252699375,119.063896179,117.090522766,0.7058224678039999,120.353530884,121.28186035200001,0.592224538326,110.52001190200001,114.027618408,0.523924291134,114.22773742700001,118.541366577,0.40784534812,116.96822357200001,120.959449768,0.488057047129,119.386306763,122.732704163,0.40470334887500004,107.61831665,115.639671326,0.48562508821500006,113.58291626,119.186187744,0.454131305218,116.323402405,121.604270935,0.357127904892,118.741485596,124.34475708,0.455287963152,105.03903961200001,117.251724243,0.58323520422,108.90795898399999,122.249092102,0.7316741347310001,112.61568450899999,125.150779724,0.720240473747,115.517379761,127.407653809,0.828450500965,102.782165527,119.66980743399999,0.517383873463,105.683860779,123.538726807,0.564509630203,108.42434692399999,126.118011475,0.763784706593,111.003631592,128.697296143,0.7471563816069999
0.05161094665527344,163.052001953,26.6688747406,0.811233878136,133.44024658200001,26.682048797600004,0.6773142814640001,123.75219726600001,69.3639373779,0.842523872852,111.385414124,101.049819946,0.785838127136,193.357971191,26.6812915802,0.6897153258319999,196.803329468,60.432010650600006,0.786146104336,194.05140686,91.42342376709999,0.835755765438,158.907150269,88.6524047852,0.528586387634,192.762817383,91.88539123540001,0.41756153106700006,188.070449829,93.9145278931,0.467241436243,183.50489807099999,97.9727859497,0.800891458988,181.47576904299999,103.04561615,0.808022916317,180.33438110400002,106.850234985,0.613237500191,188.704544067,102.031051636,0.567863464355,185.660842896,106.08931732200001,0.7241773605349999,182.743972778,108.11844635,0.749581933022,180.33438110400002,109.133010864,0.753865659237,192.00189209,103.299255371,0.524227440357,188.704544067,108.879371643,0.578501284122,184.899932861,111.28896331799999,0.788635551929,181.983047485,113.318092346,0.764760136604,194.791946411,104.440643311,0.398189365864,192.762817383,109.767112732,0.291513621807,188.831375122,112.176712036,0.596517562866,186.294952393,114.079017639,0.7350195050239999,197.708816528,105.962493896,0.228184148669,197.582000732,108.879371643,0.263352930546,194.53829956099997,110.401222229,0.23770326375999998,193.777374268,111.16213989299999,0.23951540887400002,109.070541382,110.863922119,0.14075547456700002,112.602874756,105.725990295,0.18986569344999998,116.93800354,112.14840698200001,0.144977331161,118.704170227,117.446907043,0.269137054682,121.59426116899999,120.81867218,0.293218970299,112.28175354,107.010475159,0.429184734821,116.77744293200001,111.987846375,0.72212100029,118.704170227,117.76802825899999,0.67960113287,120.470336914,121.942596436,0.549428880215,108.267738342,112.14840698200001,0.418820768595,113.08455658,118.57083129899999,0.548272073269,116.77744293200001,121.139793396,0.759870350361,119.02529144299999,123.86932373,0.788316369057,105.53821563700001,116.32298278799999,0.5405083894730001,108.74942016600001,122.26371765100001,0.780741810799,112.92399597200001,125.153808594,0.781668543816,115.65351867700001,127.562210083,0.84157794714,103.611488342,120.176429749,0.55586796999,105.53821563700001,123.708763123,0.515351176262,108.42829895,126.43829345700001,0.729834794998,110.99726867700001,128.846694946,0.812562644482
0.06831789016723633,163.044265747,26.00715065,0.802656948566,132.743209839,26.688535690300004,0.661863923073,123.750015259,69.41250610350001,0.845698535442,111.40180969200001,101.752334595,0.8069192171100001,194.027435303,26.670907974200002,0.694494247437,196.824462891,60.420539856000005,0.786260187626,194.70539856,91.4419403076,0.8344289660449999,159.607025146,87.2902679443,0.578371584415,192.86544799799998,92.93390655520001,0.331363707781,188.17604064900002,94.2013092041,0.425049811602,183.23316955599998,98.1302719116,0.703941762447,181.332046509,102.946411133,0.794022679329,179.937911987,106.74862670899999,0.6125538349149999,189.31671142599998,100.91856384299999,0.658433377743,185.641235352,106.24166870100001,0.7368173599240001,182.472717285,108.142776489,0.758870661259,180.191390991,109.15670013399999,0.7690094709399999,192.485229492,103.32662963899999,0.649904072285,189.57019043,108.269515991,0.591141700745,185.38775634799998,111.184547424,0.7512578964229999,182.092498779,113.212402344,0.7617599964139999,194.893295288,104.974258423,0.547459065914,193.499145508,109.02996063200001,0.501481413841,189.57019043,111.944992065,0.585351347923,186.148193359,114.09958648700001,0.67110824585,197.68159484900002,106.114929199,0.40182399749799996,197.301376343,108.269515991,0.47084349393799996,195.653747559,110.170623779,0.418402612209,193.62588501,111.31129455600001,0.47015735507,110.530235291,102.654312134,0.40336060524000006,114.21406555200001,106.338150024,0.534216403961,117.577568054,111.62364196799999,0.751160919666,118.37839508100001,116.428642273,0.7006832957269999,119.339401245,120.27263641399999,0.613159000874,110.209899902,113.385475159,0.528239905834,113.73356628399999,119.15147399899999,0.6354645490649999,116.93689727799999,121.55397033700001,0.739112257957,118.698730469,124.116638184,0.712540447712,106.68624115,114.50664520299999,0.432733505964,109.729400635,122.35480499299999,0.403894662857,113.09290313700001,125.077636719,0.625839114189,115.655563354,127.480133057,0.666990756989,104.28373718299999,116.909141541,0.515207350254,108.44807434100001,123.15563964799999,0.48558682203299997,111.811569214,125.71829986600001,0.410990655422,115.17506408700001,127.960632324,0.36617541313199997,102.84223938,119.631973267,0.545630156994,106.20574188200001,123.956466675,0.5548026561739999,108.44807434100001,126.358970642,0.643756628036,110.850570679,128.921630859,0.6388254165649999
0.10062074661254883,163.044219971,26.6732234955,0.804217338562,133.427276611,26.6712703705,0.66973644495,122.42053222700001,70.0623703003,0.8103753328319999,110.69590759299999,101.738830566,0.802179098129,194.04931640599997,27.374378204299997,0.68586152792,196.820785522,61.1010398865,0.7838245034219999,194.70668029799998,91.4289093018,0.833232223988,158.243026733,89.3542938232,0.51754617691,193.140029907,92.1264190674,0.312590271235,188.29847717299998,93.9885559082,0.41313028335600005,183.332763672,97.96111297610001,0.7537057995800001,181.47062683099998,102.926818848,0.771175086498,179.73263549799998,106.899375916,0.631631493568,189.04333496099997,101.93367767299999,0.564937412739,185.69148254400002,106.526954651,0.7133331298829999,182.463775635,108.016662598,0.766128182411,179.73263549799998,109.258087158,0.75877404213,192.39517211900002,104.168243408,0.477328538895,189.539901733,108.51322937,0.584115028381,184.82247924799998,111.12022399899999,0.697463750839,181.843063354,113.60307312,0.79337066412,194.87802124,105.906234741,0.294281601906,192.89175415,109.87879943799999,0.359806537628,189.04333496099997,111.989219666,0.45668762922300005,185.815628052,113.975502014,0.7021712064740001,197.48501586900002,108.63737487799999,0.189875736833,197.112594604,109.13394165,0.18935053050500003,195.12631225599998,110.499511719,0.249872490764,194.381454468,110.87194061299999,0.177718535066,109.61853790299999,104.14524841299999,0.35280978679700004,113.724052429,106.11589813200001,0.481541961432,117.336906433,111.370956421,0.504068136215,118.650672913,116.626022339,0.473528027534,119.143333435,120.074653625,0.47906577587099997,113.724052429,110.38563537600001,0.38103848695799997,116.680023193,114.16271209700001,0.368259251118,118.15801239,118.760894775,0.36637938022600003,119.307556152,121.71686554,0.323787689209,109.290092468,113.013168335,0.500066757202,113.724052429,119.08933258100001,0.732243299484,116.680023193,121.71686554,0.7539775371549999,118.97911071799999,124.180175781,0.748681724072,105.677238464,115.47647857700001,0.535119533539,108.797431946,121.881080627,0.744134545326,112.73873138399999,125.001274109,0.7854549884800001,115.69470214799999,127.464584351,0.8220973014830001,103.213928223,119.08933258100001,0.5966712236399999,105.841461182,123.687515259,0.623654186726,108.633209229,126.643486023,0.7585976719859999,111.09651947,128.942581177,0.8162073493
0.11728811264038086,163.045425415,26.6884231567,0.807690918446,132.745422363,27.357181549099998,0.663573145866,123.104789734,69.3937759399,0.847541153431,111.387336731,101.759208679,0.8239832520479999,194.042526245,27.369604110700003,0.689202964306,197.482833862,60.424442291300004,0.783088803291,194.04138183599997,91.4279327393,0.8253501653669999,158.910125732,91.40634918209999,0.560881137848,193.41429138200002,91.9957580566,0.38784772157700004,188.45547485400002,93.77584838870001,0.478144228458,183.369522095,98.3532104492,0.812551140785,181.207977295,103.18487548799999,0.8177694678309999,180.063644409,106.999351501,0.639652490616,189.21836853,101.02334594700001,0.576259732246,185.658203125,106.363609314,0.753570735455,182.47947692900001,108.143692017,0.7071383595469999,180.063644409,109.16088867200001,0.7192629575730001,192.651397705,102.930580139,0.602134525776,189.21836853,108.77944183299999,0.43819552659999994,185.276748657,111.32241821299999,0.736385762691,182.09802246099997,113.483955383,0.717697679996,195.321533203,104.710670471,0.395479142666,193.41429138200002,109.16088867200001,0.53594493866,189.726974487,112.212463379,0.558572947979,186.293945312,114.119697571,0.686573982239,197.73736572299998,106.999351501,0.352334499359,197.610214233,109.288032532,0.333684653044,195.83012390099998,111.068122864,0.260525941849,194.177185059,111.449569702,0.423641473055,110.684860229,103.105186462,0.44246086478200003,114.323776245,106.58589172399999,0.587278485298,117.17162323,111.806945801,0.798176646233,118.59555053700001,116.869789124,0.732370853424,119.54483032200001,120.666915894,0.556126236916,110.368431091,114.02194213899999,0.601919054985,114.007347107,119.40120697,0.717804133892,117.013412476,121.29977417,0.704985737801,119.22840118399999,122.881912231,0.649331212044,106.88772583,115.60408020000001,0.6188579797739999,109.41914367700001,122.090843201,0.423168808222,113.21627807600001,124.938690186,0.609602451324,115.747695923,127.31189727799999,0.563744068146,104.356307983,117.502639771,0.6273809075360001,108.31165313700001,122.881912231,0.564731061459,111.95056915299999,125.729759216,0.5146029591560001,115.431274414,127.47011566200001,0.501506328583,102.93238067600001,120.034065247,0.5491697192189999,105.622016907,123.831192017,0.631186187267,108.31165313700001,126.52082824700001,0.7357177734379999,111.00128173799999,128.577606201,0.699150145054
0.1337113380432129,162.386428833,26.6894683838,0.7934635877609999,132.047836304,28.0397415161,0.672348856926,123.751464844,70.05648040770001,0.826345443726,110.701675415,101.720069885,0.8016724586489999,194.036392212,28.0380306244,0.680849790573,196.80555725099998,59.74621200560001,0.7836932539939999,194.042510986,91.4409866333,0.8186581134800001,160.29708862299998,89.3500976562,0.480905592442,192.74166870099998,91.5258102417,0.370626777411,188.462203979,93.21165466309999,0.427689760923,183.40466308599997,97.8801574707,0.73126077652,181.459442139,102.937705994,0.7610123753550001,180.032958984,106.69844055200001,0.674519717693,189.49964904799998,100.73313903799999,0.494475454092,185.47955322299998,106.17971801799999,0.702754080296,182.367218018,107.865570068,0.735896408558,180.032958984,109.551422119,0.7309179306029999,192.611984253,103.45642852799999,0.475238323212,188.591888428,109.162376404,0.735382556915,185.090515137,111.36694335899999,0.816412270069,181.97817993200002,113.70120239299999,0.7508543729780001,194.816558838,105.401641846,0.29490673542,191.963577271,109.810775757,0.333683401346,188.980926514,111.885665894,0.584881484509,185.868591309,113.96055603,0.749978363514,197.410171509,107.60620880100001,0.234387114644,196.632080078,109.032699585,0.21693207323600003,194.42752075200002,110.848220825,0.236331000924,193.64942932099999,111.626312256,0.15790256857899998,110.16597747799999,104.31337738,0.33058315515500003,113.46535491899999,105.57028198200001,0.357168704271,117.07897186299999,112.483283997,0.299752950668,118.80722045899999,117.668029785,0.34519231319399996,120.84969329799999,121.438751221,0.42715302109700004,113.46535491899999,109.96946716299999,0.657661557198,116.921859741,112.79750824,0.6644798517230001,118.80722045899999,118.45359802200001,0.554417014122,120.378356934,122.06720733600001,0.5744154453279999,109.537521362,113.425964355,0.7188461422920001,113.15113067600001,118.45359802200001,0.785049974918,116.76473999,121.438751221,0.853283822536,119.121444702,124.109680176,0.807820498943,105.92391204799999,116.25400543200001,0.6720615625380001,108.909065247,122.06720733600001,0.7335674762729999,112.836906433,125.209480286,0.758863031864,115.822059631,127.566177368,0.812295079231,103.252975464,119.082046509,0.635720849037,105.76679229700001,123.79545593299999,0.6864540576929999,108.280609131,126.466384888,0.8025389909739999,110.951545715,128.8230896,0.777086317539
0.15036821365356445,163.044158936,26.002305984499998,0.812421798706,133.415908813,26.0035114288,0.683583915234,123.106307983,69.3691329956,0.829006493092,111.39644622799999,101.055999756,0.8045839071269999,193.34600830099998,26.6737594604,0.678818285465,196.817687988,60.432975768999995,0.776813209057,194.044219971,91.44268035889999,0.82203489542,161.653549194,86.595954895,0.54241245985,192.875167847,92.1581726074,0.413839519024,188.433578491,93.93481445309999,0.49392578005800003,183.484359741,98.1226043701,0.7979952692990001,181.58082580599998,103.19871521,0.8273072242739999,180.057983398,106.75199890100001,0.661131322384,188.94119262700002,101.422080994,0.55953091383,185.38790893599997,106.878898621,0.679331481457,182.21533203099997,108.27482605,0.726727724075,179.677276611,109.163146973,0.717419743538,192.36756897,103.96013641399999,0.66773557663,188.433578491,109.290054321,0.643604934216,184.626495361,111.447402954,0.857009649277,182.088439941,113.22403717,0.800858616829,194.778717041,105.990577698,0.588179588318,190.844726562,110.30527496299999,0.4807329773899999,188.052871704,112.335716248,0.645024120808,185.89552307099999,114.239257812,0.734468519688,197.44367981,108.14792633100001,0.525750815868,193.63659668,110.30527496299999,0.492528945208,191.606140137,111.320495605,0.5263109207150001,189.70260620099998,112.589523315,0.44115367531800004,109.494430542,103.827232361,0.342787265778,113.582420349,105.46243286100001,0.5554902553559999,117.17985534700001,110.85858154299999,0.7706441283230001,118.65153503399999,117.07232666,0.666674971581,120.613769531,121.650878906,0.556746900082,109.657951355,112.82081604,0.540733337402,114.727058411,119.19808959999999,0.341213583946,117.99745178200001,120.669761658,0.463812351227,119.959686279,122.468482971,0.455649912357,106.87811279299999,114.94657135,0.406172543764,113.582420349,119.361602783,0.546507120132,116.362258911,121.650878906,0.536162495613,118.65153503399999,124.267196655,0.726017892361,104.915878296,117.23584747299999,0.6277475357060001,109.16738891600001,122.63200378399999,0.700514793396,113.09185791,125.248313904,0.806081533432,115.87169647200001,127.70111084,0.7835171222689999,103.280677795,120.506240845,0.6900948882100001,106.22403717,124.594238281,0.664403796196,108.84034729,126.55647277799999,0.7882225513459999,110.96610259999999,129.009262085,0.8028748035430001
0.16684222221374512,163.019729614,26.663822174099998,0.814434826374,131.37387085,28.0369853973,0.664604187012,123.110275269,69.39714813229999,0.8250733613969999,111.401039124,101.04549408,0.782080590725,192.675369263,27.353960037199997,0.6780554056170001,196.80697631799998,61.1207008362,0.785989463329,194.032730103,91.45140838620001,0.817386031151,158.912643433,85.90809631350001,0.6003738641740001,192.618041992,91.3520355225,0.266537934542,188.000579834,93.97275543209999,0.34580466151199996,183.25831604,98.3406295776,0.696206510067,181.63595581099997,102.958099365,0.801711797714,180.138397217,106.82678222700001,0.604865372181,189.498138428,100.836555481,0.568463027477,185.629440308,106.32759857200001,0.645133018494,182.634338379,107.94995117200001,0.666313052177,180.138397217,109.073120117,0.6892771720890001,192.742843628,103.082893372,0.478067338467,188.74935913099998,108.948326111,0.517359554768,184.755874634,111.569046021,0.747242391109,181.88555908200001,113.440994263,0.7920876145360001,194.739578247,104.83003997799999,0.34228697419200005,192.867630005,108.823524475,0.406602591276,189.24853515599997,111.943435669,0.504588127136,185.879043579,113.94017791700001,0.661861181259,197.485092163,106.202804565,0.19340431690200002,197.360305786,108.44913482700001,0.24521377682700002,195.113967896,110.321083069,0.364536643028,193.491607666,111.569046021,0.410249143839,114.035545349,94.46941375729999,0.096515096724,113.107185364,104.37197876,0.0883171036839,116.820648193,111.48944854700001,0.1290512532,118.52265167200001,117.36909484899999,0.154824703932,121.30774688700001,120.92783355700001,0.276307761669,111.405181885,108.24016571,0.3622850477699999,116.820648193,112.108360291,0.650992333889,118.832099915,117.833282471,0.70490950346,120.22465515100001,121.701469421,0.606821537018,108.92953491200001,112.727272034,0.521119058132,113.107185364,118.29746246299999,0.737464368343,116.66591644299999,121.39201355,0.7905766367910001,118.986831665,124.022384644,0.7656594514849999,105.834983826,116.59545898399999,0.575102388859,109.39372253399999,122.629837036,0.6751224398610001,112.95245361299999,125.41493225100001,0.7195446491240001,115.73754882799999,127.42639160200001,0.779179990292,103.514068604,120.618377686,0.648991644382,106.299163818,124.331840515,0.627454042435,108.620079041,126.807479858,0.751858532429,111.25045013399999,128.818939209,0.7623145580290001
